date;location_id;Parameter samengevoegd;scenario_name;unit;Value
24-8-1965;85;Waterstand;Rust 2050;m;9,07
25-8-1965;85;Waterstand;Rust 2050;m;9,12
26-8-1965;85;Waterstand;Rust 2050;m;9,2
27-8-1965;85;Waterstand;Rust 2050;m;9,35
28-8-1965;85;Waterstand;Rust 2050;m;9,5
29-8-1965;85;Waterstand;Rust 2050;m;9,55
30-8-1965;85;Waterstand;Rust 2050;m;9,54
31-8-1965;85;Waterstand;Rust 2050;m;9,52
1-9-1965;85;Waterstand;Rust 2050;m;9,52
2-9-1965;85;Waterstand;Rust 2050;m;9,56
3-9-1965;85;Waterstand;Rust 2050;m;9,66
4-9-1965;85;Waterstand;Rust 2050;m;9,92
5-9-1965;85;Waterstand;Rust 2050;m;10,12
6-9-1965;85;Waterstand;Rust 2050;m;10,19
7-9-1965;85;Waterstand;Rust 2050;m;10,23
8-9-1965;85;Waterstand;Rust 2050;m;10,22
9-9-1965;85;Waterstand;Rust 2050;m;10,27
10-9-1965;85;Waterstand;Rust 2050;m;10,41
11-9-1965;85;Waterstand;Rust 2050;m;10,45
12-9-1965;85;Waterstand;Rust 2050;m;10,44
13-9-1965;85;Waterstand;Rust 2050;m;10,52
14-9-1965;85;Waterstand;Rust 2050;m;10,71
15-9-1965;85;Waterstand;Rust 2050;m;10,9
16-9-1965;85;Waterstand;Rust 2050;m;10,96
17-9-1965;85;Waterstand;Rust 2050;m;10,95
18-9-1965;85;Waterstand;Rust 2050;m;10,93
19-9-1965;85;Waterstand;Rust 2050;m;10,84
20-9-1965;85;Waterstand;Rust 2050;m;10,72
21-9-1965;85;Waterstand;Rust 2050;m;10,59
22-9-1965;85;Waterstand;Rust 2050;m;10,46
23-9-1965;85;Waterstand;Rust 2050;m;10,37
24-9-1965;85;Waterstand;Rust 2050;m;10,31
25-9-1965;85;Waterstand;Rust 2050;m;10,22
26-9-1965;85;Waterstand;Rust 2050;m;10,09
27-9-1965;85;Waterstand;Rust 2050;m;9,96
28-9-1965;85;Waterstand;Rust 2050;m;9,89
29-9-1965;85;Waterstand;Rust 2050;m;9,83
30-9-1965;85;Waterstand;Rust 2050;m;9,72
1-10-1965;85;Waterstand;Rust 2050;m;9,73
2-10-1965;85;Waterstand;Rust 2050;m;9,93
3-10-1965;85;Waterstand;Rust 2050;m;10,2
4-10-1965;85;Waterstand;Rust 2050;m;10,3
5-10-1965;85;Waterstand;Rust 2050;m;10,21
6-10-1965;85;Waterstand;Rust 2050;m;10,02
7-10-1965;85;Waterstand;Rust 2050;m;9,8
8-10-1965;85;Waterstand;Rust 2050;m;9,63
9-10-1965;85;Waterstand;Rust 2050;m;9,5
10-10-1965;85;Waterstand;Rust 2050;m;9,38
11-10-1965;85;Waterstand;Rust 2050;m;9,31
12-10-1965;85;Waterstand;Rust 2050;m;9,25
13-10-1965;85;Waterstand;Rust 2050;m;9,18
14-10-1965;85;Waterstand;Rust 2050;m;9,09
15-10-1965;85;Waterstand;Rust 2050;m;9,02
16-10-1965;85;Waterstand;Rust 2050;m;9,01
17-10-1965;85;Waterstand;Rust 2050;m;8,97
18-10-1965;85;Waterstand;Rust 2050;m;8,91
19-10-1965;85;Waterstand;Rust 2050;m;8,83
20-10-1965;85;Waterstand;Rust 2050;m;8,78
21-10-1965;85;Waterstand;Rust 2050;m;8,75
22-10-1965;85;Waterstand;Rust 2050;m;8,72
23-10-1965;85;Waterstand;Rust 2050;m;8,66
24-10-1965;85;Waterstand;Rust 2050;m;8,6
25-10-1965;85;Waterstand;Rust 2050;m;8,56
26-10-1965;85;Waterstand;Rust 2050;m;8,52
27-10-1965;85;Waterstand;Rust 2050;m;8,49
28-10-1965;85;Waterstand;Rust 2050;m;8,45
29-10-1965;85;Waterstand;Rust 2050;m;8,43
30-10-1965;85;Waterstand;Rust 2050;m;8,47
31-10-1965;85;Waterstand;Rust 2050;m;8,45
1-11-1965;85;Waterstand;Rust 2050;m;8,42
2-11-1965;85;Waterstand;Rust 2050;m;8,41
3-11-1965;85;Waterstand;Rust 2050;m;8,39
4-11-1965;85;Waterstand;Rust 2050;m;8,39
5-11-1965;85;Waterstand;Rust 2050;m;8,41
6-11-1965;85;Waterstand;Rust 2050;m;8,48
7-11-1965;85;Waterstand;Rust 2050;m;8,51
8-11-1965;85;Waterstand;Rust 2050;m;8,46
9-11-1965;85;Waterstand;Rust 2050;m;8,44
10-11-1965;85;Waterstand;Rust 2050;m;8,44
11-11-1965;85;Waterstand;Rust 2050;m;8,44
12-11-1965;85;Waterstand;Rust 2050;m;8,48
13-11-1965;85;Waterstand;Rust 2050;m;8,59
14-11-1965;85;Waterstand;Rust 2050;m;8,66
15-11-1965;85;Waterstand;Rust 2050;m;8,76
16-11-1965;85;Waterstand;Rust 2050;m;8,84
17-11-1965;85;Waterstand;Rust 2050;m;8,8
18-11-1965;85;Waterstand;Rust 2050;m;8,73
19-11-1965;85;Waterstand;Rust 2050;m;8,68
20-11-1965;85;Waterstand;Rust 2050;m;8,7
21-11-1965;85;Waterstand;Rust 2050;m;8,98
22-11-1965;85;Waterstand;Rust 2050;m;9,68
23-11-1965;85;Waterstand;Rust 2050;m;10,84
24-11-1965;85;Waterstand;Rust 2050;m;11,84
25-11-1965;85;Waterstand;Rust 2050;m;12
26-11-1965;85;Waterstand;Rust 2050;m;11,79
27-11-1965;85;Waterstand;Rust 2050;m;11,52
28-11-1965;85;Waterstand;Rust 2050;m;11,42
29-11-1965;85;Waterstand;Rust 2050;m;11,85
30-11-1965;85;Waterstand;Rust 2050;m;12,8
1-12-1965;85;Waterstand;Rust 2050;m;13,76
2-12-1965;85;Waterstand;Rust 2050;m;14,28
3-12-1965;85;Waterstand;Rust 2050;m;14,31
4-12-1965;85;Waterstand;Rust 2050;m;14,14
5-12-1965;85;Waterstand;Rust 2050;m;14,03
6-12-1965;85;Waterstand;Rust 2050;m;14,39
7-12-1965;85;Waterstand;Rust 2050;m;15,14
8-12-1965;85;Waterstand;Rust 2050;m;15,68
9-12-1965;85;Waterstand;Rust 2050;m;15,99
10-12-1965;85;Waterstand;Rust 2050;m;16,02
11-12-1965;85;Waterstand;Rust 2050;m;15,93
12-12-1965;85;Waterstand;Rust 2050;m;15,87
13-12-1965;85;Waterstand;Rust 2050;m;15,69
14-12-1965;85;Waterstand;Rust 2050;m;15,39
15-12-1965;85;Waterstand;Rust 2050;m;15,23
16-12-1965;85;Waterstand;Rust 2050;m;15,24
17-12-1965;85;Waterstand;Rust 2050;m;15,23
18-12-1965;85;Waterstand;Rust 2050;m;15,15
19-12-1965;85;Waterstand;Rust 2050;m;15,18
20-12-1965;85;Waterstand;Rust 2050;m;15,41
21-12-1965;85;Waterstand;Rust 2050;m;15,59
22-12-1965;85;Waterstand;Rust 2050;m;15,6
23-12-1965;85;Waterstand;Rust 2050;m;15,5
24-12-1965;85;Waterstand;Rust 2050;m;15,35
25-12-1965;85;Waterstand;Rust 2050;m;15,18
26-12-1965;85;Waterstand;Rust 2050;m;15,1
27-12-1965;85;Waterstand;Rust 2050;m;
28-12-1965;85;Waterstand;Rust 2050;m;
29-12-1965;85;Waterstand;Rust 2050;m;
30-12-1965;85;Waterstand;Rust 2050;m;
31-12-1965;85;Waterstand;Rust 2050;m;
2-1-1966;85;Waterstand;Rust 2050;m;14,4
3-1-1966;85;Waterstand;Rust 2050;m;14,81
4-1-1966;85;Waterstand;Rust 2050;m;15,21
5-1-1966;85;Waterstand;Rust 2050;m;15,45
6-1-1966;85;Waterstand;Rust 2050;m;15,44
7-1-1966;85;Waterstand;Rust 2050;m;15,19
8-1-1966;85;Waterstand;Rust 2050;m;14,71
9-1-1966;85;Waterstand;Rust 2050;m;14,13
10-1-1966;85;Waterstand;Rust 2050;m;13,56
11-1-1966;85;Waterstand;Rust 2050;m;13,02
12-1-1966;85;Waterstand;Rust 2050;m;12,52
13-1-1966;85;Waterstand;Rust 2050;m;12,07
14-1-1966;85;Waterstand;Rust 2050;m;11,72
15-1-1966;85;Waterstand;Rust 2050;m;11,43
16-1-1966;85;Waterstand;Rust 2050;m;11,12
17-1-1966;85;Waterstand;Rust 2050;m;10,83
18-1-1966;85;Waterstand;Rust 2050;m;10,65
19-1-1966;85;Waterstand;Rust 2050;m;10,49
20-1-1966;85;Waterstand;Rust 2050;m;10,29
21-1-1966;85;Waterstand;Rust 2050;m;10,13
22-1-1966;85;Waterstand;Rust 2050;m;10,07
23-1-1966;85;Waterstand;Rust 2050;m;10,04
24-1-1966;85;Waterstand;Rust 2050;m;10,21
25-1-1966;85;Waterstand;Rust 2050;m;10,86
26-1-1966;85;Waterstand;Rust 2050;m;11,64
27-1-1966;85;Waterstand;Rust 2050;m;11,95
28-1-1966;85;Waterstand;Rust 2050;m;11,89
29-1-1966;85;Waterstand;Rust 2050;m;11,79
30-1-1966;85;Waterstand;Rust 2050;m;11,74
31-1-1966;85;Waterstand;Rust 2050;m;11,71
1-2-1966;85;Waterstand;Rust 2050;m;11,68
2-2-1966;85;Waterstand;Rust 2050;m;11,64
3-2-1966;85;Waterstand;Rust 2050;m;11,6
4-2-1966;85;Waterstand;Rust 2050;m;11,55
5-2-1966;85;Waterstand;Rust 2050;m;11,5
6-2-1966;85;Waterstand;Rust 2050;m;11,44
7-2-1966;85;Waterstand;Rust 2050;m;11,53
8-2-1966;85;Waterstand;Rust 2050;m;11,84
9-2-1966;85;Waterstand;Rust 2050;m;12,21
10-2-1966;85;Waterstand;Rust 2050;m;12,86
11-2-1966;85;Waterstand;Rust 2050;m;13,72
12-2-1966;85;Waterstand;Rust 2050;m;14,37
13-2-1966;85;Waterstand;Rust 2050;m;14,69
14-2-1966;85;Waterstand;Rust 2050;m;14,82
15-2-1966;85;Waterstand;Rust 2050;m;14,81
16-2-1966;85;Waterstand;Rust 2050;m;14,53
17-2-1966;85;Waterstand;Rust 2050;m;14,02
18-2-1966;85;Waterstand;Rust 2050;m;13,48
19-2-1966;85;Waterstand;Rust 2050;m;13,02
20-2-1966;85;Waterstand;Rust 2050;m;12,65
21-2-1966;85;Waterstand;Rust 2050;m;12,34
22-2-1966;85;Waterstand;Rust 2050;m;12,08
23-2-1966;85;Waterstand;Rust 2050;m;11,89
24-2-1966;85;Waterstand;Rust 2050;m;11,8
25-2-1966;85;Waterstand;Rust 2050;m;11,78
26-2-1966;85;Waterstand;Rust 2050;m;11,72
27-2-1966;85;Waterstand;Rust 2050;m;11,57
28-2-1966;85;Waterstand;Rust 2050;m;11,39
1-3-1966;85;Waterstand;Rust 2050;m;11,28
2-3-1966;85;Waterstand;Rust 2050;m;11,28
3-3-1966;85;Waterstand;Rust 2050;m;11,37
4-3-1966;85;Waterstand;Rust 2050;m;11,38
5-3-1966;85;Waterstand;Rust 2050;m;11,34
6-3-1966;85;Waterstand;Rust 2050;m;11,28
7-3-1966;85;Waterstand;Rust 2050;m;11,17
8-3-1966;85;Waterstand;Rust 2050;m;11,04
9-3-1966;85;Waterstand;Rust 2050;m;10,9
10-3-1966;85;Waterstand;Rust 2050;m;10,73
11-3-1966;85;Waterstand;Rust 2050;m;10,63
12-3-1966;85;Waterstand;Rust 2050;m;10,63
13-3-1966;85;Waterstand;Rust 2050;m;10,67
14-3-1966;85;Waterstand;Rust 2050;m;10,72
15-3-1966;85;Waterstand;Rust 2050;m;10,79
16-3-1966;85;Waterstand;Rust 2050;m;10,86
17-3-1966;85;Waterstand;Rust 2050;m;10,86
18-3-1966;85;Waterstand;Rust 2050;m;10,84
19-3-1966;85;Waterstand;Rust 2050;m;10,81
20-3-1966;85;Waterstand;Rust 2050;m;10,78
21-3-1966;85;Waterstand;Rust 2050;m;10,75
22-3-1966;85;Waterstand;Rust 2050;m;10,74
23-3-1966;85;Waterstand;Rust 2050;m;10,7
24-3-1966;85;Waterstand;Rust 2050;m;10,61
25-3-1966;85;Waterstand;Rust 2050;m;10,56
26-3-1966;85;Waterstand;Rust 2050;m;10,55
27-3-1966;85;Waterstand;Rust 2050;m;10,58
28-3-1966;85;Waterstand;Rust 2050;m;10,84
29-3-1966;85;Waterstand;Rust 2050;m;11,43
30-3-1966;85;Waterstand;Rust 2050;m;12,27
31-3-1966;85;Waterstand;Rust 2050;m;13,03
1-4-1966;85;Waterstand;Rust 2050;m;13,47
2-4-1966;85;Waterstand;Rust 2050;m;13,57
3-4-1966;85;Waterstand;Rust 2050;m;13,34
4-4-1966;85;Waterstand;Rust 2050;m;12,96
5-4-1966;85;Waterstand;Rust 2050;m;12,59
6-4-1966;85;Waterstand;Rust 2050;m;12,21
7-4-1966;85;Waterstand;Rust 2050;m;11,89
8-4-1966;85;Waterstand;Rust 2050;m;11,65
9-4-1966;85;Waterstand;Rust 2050;m;11,45
10-4-1966;85;Waterstand;Rust 2050;m;11,37
11-4-1966;85;Waterstand;Rust 2050;m;11,34
12-4-1966;85;Waterstand;Rust 2050;m;11,35
13-4-1966;85;Waterstand;Rust 2050;m;11,42
14-4-1966;85;Waterstand;Rust 2050;m;11,49
15-4-1966;85;Waterstand;Rust 2050;m;11,48
16-4-1966;85;Waterstand;Rust 2050;m;11,51
17-4-1966;85;Waterstand;Rust 2050;m;11,73
18-4-1966;85;Waterstand;Rust 2050;m;12,19
19-4-1966;85;Waterstand;Rust 2050;m;12,69
20-4-1966;85;Waterstand;Rust 2050;m;13,08
21-4-1966;85;Waterstand;Rust 2050;m;13,34
22-4-1966;85;Waterstand;Rust 2050;m;13,34
23-4-1966;85;Waterstand;Rust 2050;m;13,18
24-4-1966;85;Waterstand;Rust 2050;m;12,93
25-4-1966;85;Waterstand;Rust 2050;m;12,72
26-4-1966;85;Waterstand;Rust 2050;m;12,59
27-4-1966;85;Waterstand;Rust 2050;m;12,46
28-4-1966;85;Waterstand;Rust 2050;m;12,29
29-4-1966;85;Waterstand;Rust 2050;m;12,1
30-4-1966;85;Waterstand;Rust 2050;m;11,9
1-5-1966;85;Waterstand;Rust 2050;m;11,65
2-5-1966;85;Waterstand;Rust 2050;m;11,42
3-5-1966;85;Waterstand;Rust 2050;m;11,29
4-5-1966;85;Waterstand;Rust 2050;m;11,21
5-5-1966;85;Waterstand;Rust 2050;m;11,1
6-5-1966;85;Waterstand;Rust 2050;m;11,07
7-5-1966;85;Waterstand;Rust 2050;m;11,08
8-5-1966;85;Waterstand;Rust 2050;m;11,09
9-5-1966;85;Waterstand;Rust 2050;m;11,12
10-5-1966;85;Waterstand;Rust 2050;m;11,2
11-5-1966;85;Waterstand;Rust 2050;m;11,34
12-5-1966;85;Waterstand;Rust 2050;m;11,46
13-5-1966;85;Waterstand;Rust 2050;m;11,43
14-5-1966;85;Waterstand;Rust 2050;m;11,28
15-5-1966;85;Waterstand;Rust 2050;m;11,05
16-5-1966;85;Waterstand;Rust 2050;m;10,85
17-5-1966;85;Waterstand;Rust 2050;m;10,71
18-5-1966;85;Waterstand;Rust 2050;m;10,57
19-5-1966;85;Waterstand;Rust 2050;m;10,43
20-5-1966;85;Waterstand;Rust 2050;m;10,34
21-5-1966;85;Waterstand;Rust 2050;m;10,33
22-5-1966;85;Waterstand;Rust 2050;m;10,35
23-5-1966;85;Waterstand;Rust 2050;m;10,41
24-5-1966;85;Waterstand;Rust 2050;m;10,49
25-5-1966;85;Waterstand;Rust 2050;m;10,52
26-5-1966;85;Waterstand;Rust 2050;m;10,54
27-5-1966;85;Waterstand;Rust 2050;m;10,53
28-5-1966;85;Waterstand;Rust 2050;m;10,52
29-5-1966;85;Waterstand;Rust 2050;m;10,5
30-5-1966;85;Waterstand;Rust 2050;m;10,45
31-5-1966;85;Waterstand;Rust 2050;m;10,41
1-6-1966;85;Waterstand;Rust 2050;m;10,36
2-6-1966;85;Waterstand;Rust 2050;m;10,29
3-6-1966;85;Waterstand;Rust 2050;m;10,2
4-6-1966;85;Waterstand;Rust 2050;m;10,1
5-6-1966;85;Waterstand;Rust 2050;m;9,98
6-6-1966;85;Waterstand;Rust 2050;m;9,88
7-6-1966;85;Waterstand;Rust 2050;m;9,81
8-6-1966;85;Waterstand;Rust 2050;m;9,74
9-6-1966;85;Waterstand;Rust 2050;m;9,67
10-6-1966;85;Waterstand;Rust 2050;m;9,61
11-6-1966;85;Waterstand;Rust 2050;m;9,6
12-6-1966;85;Waterstand;Rust 2050;m;9,57
13-6-1966;85;Waterstand;Rust 2050;m;9,54
14-6-1966;85;Waterstand;Rust 2050;m;9,57
15-6-1966;85;Waterstand;Rust 2050;m;9,62
16-6-1966;85;Waterstand;Rust 2050;m;9,67
17-6-1966;85;Waterstand;Rust 2050;m;9,76
18-6-1966;85;Waterstand;Rust 2050;m;9,87
19-6-1966;85;Waterstand;Rust 2050;m;9,96
20-6-1966;85;Waterstand;Rust 2050;m;10,06
21-6-1966;85;Waterstand;Rust 2050;m;10,14
22-6-1966;85;Waterstand;Rust 2050;m;10,14
23-6-1966;85;Waterstand;Rust 2050;m;10,11
24-6-1966;85;Waterstand;Rust 2050;m;10,1
25-6-1966;85;Waterstand;Rust 2050;m;10,1
26-6-1966;85;Waterstand;Rust 2050;m;10,08
27-6-1966;85;Waterstand;Rust 2050;m;10,09
28-6-1966;85;Waterstand;Rust 2050;m;10,26
29-6-1966;85;Waterstand;Rust 2050;m;10,57
30-6-1966;85;Waterstand;Rust 2050;m;10,88
1-7-1966;85;Waterstand;Rust 2050;m;11,01
2-7-1966;85;Waterstand;Rust 2050;m;10,95
3-7-1966;85;Waterstand;Rust 2050;m;10,85
4-7-1966;85;Waterstand;Rust 2050;m;10,75
5-7-1966;85;Waterstand;Rust 2050;m;10,73
6-7-1966;85;Waterstand;Rust 2050;m;10,76
7-7-1966;85;Waterstand;Rust 2050;m;10,83
8-7-1966;85;Waterstand;Rust 2050;m;10,97
9-7-1966;85;Waterstand;Rust 2050;m;11,11
10-7-1966;85;Waterstand;Rust 2050;m;11,14
11-7-1966;85;Waterstand;Rust 2050;m;11,2
12-7-1966;85;Waterstand;Rust 2050;m;11,25
13-7-1966;85;Waterstand;Rust 2050;m;11,17
14-7-1966;85;Waterstand;Rust 2050;m;10,98
15-7-1966;85;Waterstand;Rust 2050;m;10,8
16-7-1966;85;Waterstand;Rust 2050;m;10,64
17-7-1966;85;Waterstand;Rust 2050;m;10,5
18-7-1966;85;Waterstand;Rust 2050;m;10,44
19-7-1966;85;Waterstand;Rust 2050;m;10,52
20-7-1966;85;Waterstand;Rust 2050;m;10,75
21-7-1966;85;Waterstand;Rust 2050;m;11,06
22-7-1966;85;Waterstand;Rust 2050;m;11,29
23-7-1966;85;Waterstand;Rust 2050;m;11,49
24-7-1966;85;Waterstand;Rust 2050;m;11,6
25-7-1966;85;Waterstand;Rust 2050;m;11,53
26-7-1966;85;Waterstand;Rust 2050;m;11,34
27-7-1966;85;Waterstand;Rust 2050;m;11,11
28-7-1966;85;Waterstand;Rust 2050;m;10,92
29-7-1966;85;Waterstand;Rust 2050;m;10,73
30-7-1966;85;Waterstand;Rust 2050;m;10,54
31-7-1966;85;Waterstand;Rust 2050;m;10,38
1-8-1966;85;Waterstand;Rust 2050;m;10,31
2-8-1966;85;Waterstand;Rust 2050;m;10,31
3-8-1966;85;Waterstand;Rust 2050;m;10,24
4-8-1966;85;Waterstand;Rust 2050;m;10,2
5-8-1966;85;Waterstand;Rust 2050;m;10,29
6-8-1966;85;Waterstand;Rust 2050;m;10,46
7-8-1966;85;Waterstand;Rust 2050;m;10,75
8-8-1966;85;Waterstand;Rust 2050;m;11,04
9-8-1966;85;Waterstand;Rust 2050;m;11,17
10-8-1966;85;Waterstand;Rust 2050;m;11,05
11-8-1966;85;Waterstand;Rust 2050;m;10,83
12-8-1966;85;Waterstand;Rust 2050;m;10,64
13-8-1966;85;Waterstand;Rust 2050;m;10,54
14-8-1966;85;Waterstand;Rust 2050;m;10,46
15-8-1966;85;Waterstand;Rust 2050;m;10,31
16-8-1966;85;Waterstand;Rust 2050;m;10,11
17-8-1966;85;Waterstand;Rust 2050;m;9,95
18-8-1966;85;Waterstand;Rust 2050;m;9,82
19-8-1966;85;Waterstand;Rust 2050;m;9,68
20-8-1966;85;Waterstand;Rust 2050;m;9,66
21-8-1966;85;Waterstand;Rust 2050;m;9,78
22-8-1966;85;Waterstand;Rust 2050;m;10,04
23-8-1966;85;Waterstand;Rust 2050;m;10,4
24-8-1966;85;Waterstand;Rust 2050;m;10,77
25-8-1966;85;Waterstand;Rust 2050;m;11,05
26-8-1966;85;Waterstand;Rust 2050;m;11,13
27-8-1966;85;Waterstand;Rust 2050;m;11,01
28-8-1966;85;Waterstand;Rust 2050;m;10,81
29-8-1966;85;Waterstand;Rust 2050;m;10,58
30-8-1966;85;Waterstand;Rust 2050;m;10,39
31-8-1966;85;Waterstand;Rust 2050;m;10,24
1-9-1966;85;Waterstand;Rust 2050;m;10,09
2-9-1966;85;Waterstand;Rust 2050;m;10,02
3-9-1966;85;Waterstand;Rust 2050;m;10,04
4-9-1966;85;Waterstand;Rust 2050;m;10,07
5-9-1966;85;Waterstand;Rust 2050;m;10,07
6-9-1966;85;Waterstand;Rust 2050;m;10,04
7-9-1966;85;Waterstand;Rust 2050;m;9,99
8-9-1966;85;Waterstand;Rust 2050;m;9,94
9-9-1966;85;Waterstand;Rust 2050;m;9,82
10-9-1966;85;Waterstand;Rust 2050;m;9,63
11-9-1966;85;Waterstand;Rust 2050;m;9,47
12-9-1966;85;Waterstand;Rust 2050;m;9,35
13-9-1966;85;Waterstand;Rust 2050;m;9,28
14-9-1966;85;Waterstand;Rust 2050;m;9,27
15-9-1966;85;Waterstand;Rust 2050;m;9,21
16-9-1966;85;Waterstand;Rust 2050;m;9,2
17-9-1966;85;Waterstand;Rust 2050;m;9,21
18-9-1966;85;Waterstand;Rust 2050;m;9,17
19-9-1966;85;Waterstand;Rust 2050;m;9,09
20-9-1966;85;Waterstand;Rust 2050;m;9,04
21-9-1966;85;Waterstand;Rust 2050;m;9,01
22-9-1966;85;Waterstand;Rust 2050;m;8,94
23-9-1966;85;Waterstand;Rust 2050;m;8,85
24-9-1966;85;Waterstand;Rust 2050;m;8,78
25-9-1966;85;Waterstand;Rust 2050;m;8,76
26-9-1966;85;Waterstand;Rust 2050;m;8,73
27-9-1966;85;Waterstand;Rust 2050;m;8,7
28-9-1966;85;Waterstand;Rust 2050;m;8,67
29-9-1966;85;Waterstand;Rust 2050;m;8,63
30-9-1966;85;Waterstand;Rust 2050;m;8,6
1-10-1966;85;Waterstand;Rust 2050;m;8,6
2-10-1966;85;Waterstand;Rust 2050;m;8,59
3-10-1966;85;Waterstand;Rust 2050;m;8,58
4-10-1966;85;Waterstand;Rust 2050;m;8,57
5-10-1966;85;Waterstand;Rust 2050;m;8,56
6-10-1966;85;Waterstand;Rust 2050;m;8,54
7-10-1966;85;Waterstand;Rust 2050;m;8,51
8-10-1966;85;Waterstand;Rust 2050;m;8,45
9-10-1966;85;Waterstand;Rust 2050;m;8,38
10-10-1966;85;Waterstand;Rust 2050;m;8,35
11-10-1966;85;Waterstand;Rust 2050;m;8,34
12-10-1966;85;Waterstand;Rust 2050;m;8,32
13-10-1966;85;Waterstand;Rust 2050;m;8,3
14-10-1966;85;Waterstand;Rust 2050;m;8,28
15-10-1966;85;Waterstand;Rust 2050;m;8,27
16-10-1966;85;Waterstand;Rust 2050;m;8,26
17-10-1966;85;Waterstand;Rust 2050;m;8,26
18-10-1966;85;Waterstand;Rust 2050;m;8,27
19-10-1966;85;Waterstand;Rust 2050;m;8,24
20-10-1966;85;Waterstand;Rust 2050;m;8,21
21-10-1966;85;Waterstand;Rust 2050;m;8,19
22-10-1966;85;Waterstand;Rust 2050;m;8,22
23-10-1966;85;Waterstand;Rust 2050;m;8,32
24-10-1966;85;Waterstand;Rust 2050;m;8,61
25-10-1966;85;Waterstand;Rust 2050;m;8,91
26-10-1966;85;Waterstand;Rust 2050;m;9,31
27-10-1966;85;Waterstand;Rust 2050;m;9,92
28-10-1966;85;Waterstand;Rust 2050;m;10,26
29-10-1966;85;Waterstand;Rust 2050;m;10,09
30-10-1966;85;Waterstand;Rust 2050;m;9,72
31-10-1966;85;Waterstand;Rust 2050;m;9,53
1-11-1966;85;Waterstand;Rust 2050;m;9,5
2-11-1966;85;Waterstand;Rust 2050;m;9,41
3-11-1966;85;Waterstand;Rust 2050;m;9,25
4-11-1966;85;Waterstand;Rust 2050;m;9,08
5-11-1966;85;Waterstand;Rust 2050;m;8,94
6-11-1966;85;Waterstand;Rust 2050;m;8,86
7-11-1966;85;Waterstand;Rust 2050;m;8,8
8-11-1966;85;Waterstand;Rust 2050;m;8,82
9-11-1966;85;Waterstand;Rust 2050;m;8,85
10-11-1966;85;Waterstand;Rust 2050;m;8,88
11-11-1966;85;Waterstand;Rust 2050;m;8,94
12-11-1966;85;Waterstand;Rust 2050;m;9
13-11-1966;85;Waterstand;Rust 2050;m;9
14-11-1966;85;Waterstand;Rust 2050;m;8,94
15-11-1966;85;Waterstand;Rust 2050;m;8,92
16-11-1966;85;Waterstand;Rust 2050;m;9,07
17-11-1966;85;Waterstand;Rust 2050;m;9,44
18-11-1966;85;Waterstand;Rust 2050;m;9,96
19-11-1966;85;Waterstand;Rust 2050;m;10,43
20-11-1966;85;Waterstand;Rust 2050;m;10,67
21-11-1966;85;Waterstand;Rust 2050;m;10,72
22-11-1966;85;Waterstand;Rust 2050;m;10,69
23-11-1966;85;Waterstand;Rust 2050;m;10,73
24-11-1966;85;Waterstand;Rust 2050;m;10,86
25-11-1966;85;Waterstand;Rust 2050;m;10,89
26-11-1966;85;Waterstand;Rust 2050;m;10,76
27-11-1966;85;Waterstand;Rust 2050;m;10,5
28-11-1966;85;Waterstand;Rust 2050;m;10,26
29-11-1966;85;Waterstand;Rust 2050;m;10,21
30-11-1966;85;Waterstand;Rust 2050;m;10,55
1-12-1966;85;Waterstand;Rust 2050;m;11,24
2-12-1966;85;Waterstand;Rust 2050;m;11,88
3-12-1966;85;Waterstand;Rust 2050;m;12,38
4-12-1966;85;Waterstand;Rust 2050;m;12,8
5-12-1966;85;Waterstand;Rust 2050;m;13,07
6-12-1966;85;Waterstand;Rust 2050;m;13,09
7-12-1966;85;Waterstand;Rust 2050;m;12,83
8-12-1966;85;Waterstand;Rust 2050;m;12,34
9-12-1966;85;Waterstand;Rust 2050;m;11,93
10-12-1966;85;Waterstand;Rust 2050;m;11,78
11-12-1966;85;Waterstand;Rust 2050;m;12,24
12-12-1966;85;Waterstand;Rust 2050;m;13,54
13-12-1966;85;Waterstand;Rust 2050;m;14,77
14-12-1966;85;Waterstand;Rust 2050;m;15,36
15-12-1966;85;Waterstand;Rust 2050;m;15,71
16-12-1966;85;Waterstand;Rust 2050;m;15,8
17-12-1966;85;Waterstand;Rust 2050;m;15,61
18-12-1966;85;Waterstand;Rust 2050;m;15,18
19-12-1966;85;Waterstand;Rust 2050;m;14,53
20-12-1966;85;Waterstand;Rust 2050;m;14,03
21-12-1966;85;Waterstand;Rust 2050;m;13,87
22-12-1966;85;Waterstand;Rust 2050;m;13,91
23-12-1966;85;Waterstand;Rust 2050;m;13,97
24-12-1966;85;Waterstand;Rust 2050;m;14,04
25-12-1966;85;Waterstand;Rust 2050;m;14,21
26-12-1966;85;Waterstand;Rust 2050;m;14,56
27-12-1966;85;Waterstand;Rust 2050;m;
28-12-1966;85;Waterstand;Rust 2050;m;
29-12-1966;85;Waterstand;Rust 2050;m;
30-12-1966;85;Waterstand;Rust 2050;m;
31-12-1966;85;Waterstand;Rust 2050;m;
2-1-1967;85;Waterstand;Rust 2050;m;15,05
3-1-1967;85;Waterstand;Rust 2050;m;15,13
4-1-1967;85;Waterstand;Rust 2050;m;15,05
5-1-1967;85;Waterstand;Rust 2050;m;14,81
6-1-1967;85;Waterstand;Rust 2050;m;14,47
7-1-1967;85;Waterstand;Rust 2050;m;14,08
