Datum,Makkink (mm),G_lower,G_center,G_upper,H_lower,H_center,H_upper,Hplus_lower,Hplus_center,Hplus_upper,L_lower,L_center,L_upper
7/3/1997,3.047,2.2895,2.1695,2.0595,2.2895,2.1695,2.0595,2.2895,2.1695,2.0595,2.2895,2.1695,2.0595
7/4/1997,3.469,0.4877,0.438,0.3982,0.4877,0.438,0.3982,0.4877,0.438,0.3982,0.4877,0.438,0.3982
7/5/1997,2.384,0.7864,0.7166,0.657,0.7864,0.7166,0.657,0.7864,0.7166,0.657,0.7864,0.7166,0.657
7/6/1997,1.421,1.7917,1.6816,1.5815,1.7917,1.6816,1.5815,1.7917,1.6816,1.5815,1.7917,1.6816,1.5815
7/7/1997,3.312,0,0,0,0,0,0,0,0,0,0,0,0
7/8/1997,3.649,0,0,0,0,0,0,0,0,0,0,0,0
7/9/1997,2.775,0,0,0,0,0,0,0,0,0,0,0,0
7/10/1997,3.23,0,0,0,0,0,0,0,0,0,0,0,0
7/11/1997,4.226,0,0,0,0,0,0,0,0,0,0,0,0
7/12/1997,4.482,0.1991,0.1692,0.1493,0.1991,0.1692,0.1493,0.1991,0.1692,0.1493,0.1991,0.1692,0.1493
7/13/1997,3.221,0,0,0,0,0,0,0,0,0,0,0,0
7/14/1997,3.65,0,0,0,0,0,0,0,0,0,0,0,0
7/15/1997,2.458,1.6967,1.6385,1.5802,1.6967,1.6385,1.5802,1.6967,1.6385,1.5802,1.6967,1.6385,1.5802
7/16/1997,2.01,2.2948,2.1931,2.1013,2.2948,2.1931,2.1013,2.2948,2.1931,2.1013,2.2948,2.1931,2.1013
7/17/1997,2.423,3.2931,3.1859,3.0787,3.2931,3.1859,3.0787,3.2931,3.1859,3.0787,3.2931,3.1859,3.0787
7/18/1997,1.515,21.3747,21.8818,22.3689,21.3747,21.8818,22.3689,21.3747,21.8818,22.3689,21.3747,21.8818,22.3689
7/19/1997,4.827,0.0615,0.0615,0.0615,0.0615,0.0615,0.0615,0.0615,0.0615,0.0615,0.0615,0.0615,0.0615
7/20/1997,3.831,0.5246,0.4749,0.4351,0.5246,0.4749,0.4351,0.5246,0.4749,0.4351,0.5246,0.4749,0.4351
7/21/1997,2.337,17.941,18.3279,18.6955,17.941,18.3279,18.6955,17.941,18.3279,18.6955,17.941,18.3279,18.6955
7/22/1997,2.483,0.6048,0.6178,0.6302,0.6048,0.6178,0.6302,0.6048,0.6178,0.6302,0.6048,0.6178,0.6302
7/23/1997,4.109,0,0,0,0,0,0,0,0,0,0,0,0
7/24/1997,1.951,1.4016,1.3834,1.363,1.4016,1.3834,1.363,1.4016,1.3834,1.363,1.4016,1.3834,1.363
7/25/1997,1.971,8.3935,8.1918,7.9924,8.3935,8.1918,7.9924,8.3935,8.1918,7.9924,8.3935,8.1918,7.9924
7/26/1997,3.634,0.1977,0.1848,0.1719,0.1977,0.1848,0.1719,0.1977,0.1848,0.1719,0.1977,0.1848,0.1719
7/27/1997,2.07,1.3851,1.2778,1.1807,1.3851,1.2778,1.1807,1.3851,1.2778,1.1807,1.3851,1.2778,1.1807
7/28/1997,3.852,0,0,0,0,0,0,0,0,0,0,0,0
7/29/1997,3.45,0,0,0,0,0,0,0,0,0,0,0,0
7/30/1997,2.387,0.0615,0.0615,0.0615,0.0615,0.0615,0.0615,0.0615,0.0615,0.0615,0.0615,0.0615,0.0615
7/31/1997,1.819,1.3999,1.3157,1.2315,1.3999,1.3157,1.2315,1.3999,1.3157,1.2315,1.3999,1.3157,1.2315
8/1/1997,1.642,4.1425,4.021,3.8997,4.1425,4.021,3.8997,4.1425,4.021,3.8997,4.1425,4.021,3.8997
8/2/1997,3.717,1.3445,1.31,1.2756,1.3445,1.31,1.2756,1.3445,1.31,1.2756,1.3445,1.31,1.2756
8/3/1997,2.041,0,0,0,0,0,0,0,0,0,0,0,0
8/4/1997,4.361,0,0,0,0,0,0,0,0,0,0,0,0
8/5/1997,4.433,0,0,0,0,0,0,0,0,0,0,0,0
8/6/1997,4.847,0,0,0,0,0,0,0,0,0,0,0,0
8/7/1997,4.803,0,0,0,0,0,0,0,0,0,0,0,0
8/8/1997,4.685,0,0,0,0,0,0,0,0,0,0,0,0
8/9/1997,4.612,0,0,0,0,0,0,0,0,0,0,0,0
8/10/1997,4.777,0,0,0,0,0,0,0,0,0,0,0,0
8/11/1997,4.934,0,0,0,0,0,0,0,0,0,0,0,0
8/12/1997,4.471,0,0,0,0,0,0,0,0,0,0,0,0
8/13/1997,4.081,0,0,0,0,0,0,0,0,0,0,0,0
8/14/1997,1.449,0,0,0,0,0,0,0,0,0,0,0,0
8/15/1997,4.055,0,0,0,0,0,0,0,0,0,0,0,0
8/16/1997,3.245,0,0,0,0,0,0,0,0,0,0,0,0
8/17/1997,3.565,0,0,0,0,0,0,0,0,0,0,0,0
8/18/1997,3.143,0,0,0,0,0,0,0,0,0,0,0,0
8/19/1997,4.15,0,0,0,0,0,0,0,0,0,0,0,0
8/20/1997,3.139,0,0,0,0,0,0,0,0,0,0,0,0
8/21/1997,3.123,0,0,0,0,0,0,0,0,0,0,0,0
8/22/1997,0.409,12.7797,12.954,13.1215,13.802076,13.99032,14.17122,14.568858,14.76756,14.95851,11.885121,12.04722,12.202995
8/23/1997,1.802,2.4523,2.4879,2.5204,2.648484,2.686932,2.722032,2.795622,2.836206,2.873256,2.280639,2.313747,2.343972
8/24/1997,3.473,0,0,0,0,0,0,0,0,0,0,0,0
8/25/1997,2.547,45.409,46.9897,48.5513,49.04172,50.748876,52.435404,51.76626,53.568258,55.348482,42.23037,43.700421,45.152709
8/26/1997,2.157,1.639,1.6486,1.6568,1.77012,1.780488,1.789344,1.86846,1.879404,1.888752,1.52427,1.533198,1.540824
8/27/1997,2.117,10.2296,10.3455,10.4542,11.047968,11.17314,11.290536,11.661744,11.79387,11.917788,9.513528,9.621315,9.722406
8/28/1997,1.161,10.1779,10.1309,10.0813,10.992132,10.941372,10.887804,11.602806,11.549226,11.492682,9.465447,9.421737,9.375609
8/29/1997,1.915,6.0858,5.9812,5.8767,6.572664,6.459696,6.346836,6.937812,6.818568,6.699438,5.659794,5.562516,5.465331
8/30/1997,0.625,2.8062,2.6817,2.5576,3.030696,2.896236,2.762208,3.199068,3.057138,2.915664,2.609766,2.493981,2.378568
8/31/1997,2.722,0,0,0,0,0,0,0,0,0,0,0,0
9/1/1997,2.479,8.2082,8.3315,8.4434,8.864856,8.99802,9.118872,9.357348,9.49791,9.625476,7.633626,7.748295,7.852362
9/2/1997,2.266,6.4419,6.5387,6.6265,6.957252,7.061796,7.15662,7.343766,7.454118,7.55421,5.990967,6.080991,6.162645
9/3/1997,2.71,0,0,0,0,0,0,0,0,0,0,0,0
9/4/1997,2.11,0.6856,0.626,0.5763,0.6856,0.626,0.5763,0.6856,0.626,0.5763,0.6856,0.626,0.5763
9/5/1997,1.442,0,0,0,0,0,0,0,0,0,0,0,0
9/6/1997,2.878,0,0,0,0,0,0,0,0,0,0,0,0
9/7/1997,2.063,14.1434,14.3336,14.5135,14.1434,14.3336,14.5135,14.1434,14.3336,14.5135,14.1434,14.3336,14.5135
9/8/1997,1.816,0,0,0,0,0,0,0,0,0,0,0,0
9/9/1997,1.918,0,0,0,0,0,0,0,0,0,0,0,0
9/10/1997,2.321,0,0,0,0,0,0,0,0,0,0,0,0
9/11/1997,1.755,0,0,0,0,0,0,0,0,0,0,0,0
9/12/1997,1.483,18.3028,18.6808,19.0288,18.3028,18.6808,19.0288,18.3028,18.6808,19.0288,18.3028,18.6808,19.0288
9/13/1997,2.225,1.9825,1.8848,1.787,1.9825,1.8848,1.787,1.9825,1.8848,1.787,1.9825,1.8848,1.787
9/14/1997,2.363,0,0,0,0,0,0,0,0,0,0,0,0
9/15/1997,2.131,0,0,0,0,0,0,0,0,0,0,0,0
9/16/1997,2.632,0,0,0,0,0,0,0,0,0,0,0,0
9/17/1997,1.107,0,0,0,0,0,0,0,0,0,0,0,0
9/18/1997,2.091,0,0,0,0,0,0,0,0,0,0,0,0
9/19/1997,2.184,0,0,0,0,0,0,0,0,0,0,0,0
9/20/1997,2.511,0,0,0,0,0,0,0,0,0,0,0,0
9/21/1997,2.41,0,0,0,0,0,0,0,0,0,0,0,0
9/22/1997,2.519,0,0,0,0,0,0,0,0,0,0,0,0
9/23/1997,2.133,0,0,0,0,0,0,0,0,0,0,0,0
9/24/1997,0.757,0,0,0,0,0,0,0,0,0,0,0,0
9/25/1997,2.401,0,0,0,0,0,0,0,0,0,0,0,0
9/26/1997,2.394,0,0,0,0,0,0,0,0,0,0,0,0
9/27/1997,1.025,0,0,0,0,0,0,0,0,0,0,0,0
9/28/1997,1.883,0,0,0,0,0,0,0,0,0,0,0,0
9/29/1997,1.273,0,0,0,0,0,0,0,0,0,0,0,0
9/30/1997,0.963,6.9268,6.9316,6.9312,6.9268,6.9316,6.9312,6.9268,6.9316,6.9312,6.9268,6.9316,6.9312
10/1/1997,0.295,7.2685,7.2037,7.1347,7.2685,7.2037,7.1347,7.2685,7.2037,7.1347,7.2685,7.2037,7.1347
10/2/1997,1.132,0.0795,0.0675,0.0615,0.0795,0.0675,0.0615,0.0795,0.0675,0.0615,0.0795,0.0675,0.0615
10/3/1997,0.984,0.0477,0.0405,0.0369,0.0477,0.0405,0.0369,0.0477,0.0405,0.0369,0.0477,0.0405,0.0369
10/4/1997,0.629,0,0,0,0,0,0,0,0,0,0,0,0
10/5/1997,0.457,0,0,0,0,0,0,0,0,0,0,0,0
10/6/1997,1.826,0,0,0,0,0,0,0,0,0,0,0,0
10/7/1997,0.877,21.1906,21.5705,21.9405,22.885848,23.29614,23.69574,24.157284,24.59037,25.01217,19.707258,20.060565,20.404665
10/8/1997,0.283,12.7112,13.0312,13.3514,13.728096,14.073696,14.419512,14.490768,14.855568,15.220596,11.821416,12.119016,12.416802
10/9/1997,0.596,7.6465,7.8398,8.033,8.25822,8.466984,8.67564,8.71701,8.937372,9.15762,7.111245,7.291014,7.47069
10/10/1997,1.459,29.8936,30.627,31.3603,32.285088,33.07716,33.869124,34.078704,34.91478,35.750742,27.801048,28.48311,29.165079
10/11/1997,1.091,5.7224,5.6099,5.5072,6.180192,6.058692,5.947776,6.523536,6.395286,6.278208,5.321832,5.217207,5.121696
10/12/1997,1.189,0.4489,0.4348,0.4201,0.484812,0.469584,0.453708,0.511746,0.495672,0.478914,0.417477,0.404364,0.390693
10/13/1997,0.803,7.1168,6.9365,6.738,7.686144,7.49142,7.27704,8.113152,7.90761,7.68132,6.618624,6.450945,6.26634
10/14/1997,0.871,8.3971,8.4422,8.4797,9.068868,9.117576,9.158076,9.572694,9.624108,9.666858,7.809303,7.851246,7.886121
10/15/1997,0.474,3.7621,3.7736,3.7771,4.063068,4.075488,4.079268,4.288794,4.301904,4.305894,3.498753,3.509448,3.512703
10/16/1997,0.599,0.5704,0.5283,0.4835,0.571232,0.52906,0.484164,0.571856,0.52963,0.484662,0.569672,0.527635,0.482919
10/17/1997,0.674,0.5137,0.4747,0.4311,0.5137,0.4747,0.4311,0.5137,0.4747,0.4311,0.5137,0.4747,0.4311
10/18/1997,1.535,0.1881,1.0255,0.9547,0.1881,1.0255,0.9547,0.1881,1.0255,0.9547,0.1881,1.0255,0.9547
10/19/1997,1.386,0.9157,0,0,0.9157,0,0,0.9157,0,0,0.9157,0,0
10/20/1997,0.716,0,0,0,0,0,0,0,0,0,0,0,0
10/21/1997,1.161,0,0,0,0,0,0,0,0,0,0,0,0
10/22/1997,1.275,0,0,0,0,0,0,0,0,0,0,0,0
10/23/1997,0.391,0.0795,0.0675,0.0615,0.0795,0.0675,0.0615,0.0795,0.0675,0.0615,0.0795,0.0675,0.0615
10/24/1997,0.94,0.0477,0.0405,0.0369,0.0477,0.0405,0.0369,0.0477,0.0405,0.0369,0.0477,0.0405,0.0369
10/25/1997,0.304,1.0929,1.0035,0.9141,1.0929,1.0035,0.9141,1.0929,1.0035,0.9141,1.0929,1.0035,0.9141
10/26/1997,0.514,2.7156,2.6152,2.505,2.7156,2.6152,2.505,2.7156,2.6152,2.505,2.7156,2.6152,2.505
10/27/1997,1.175,0,0,0,0,0,0,0,0,0,0,0,0
10/28/1997,1.086,0,0,0,0,0,0,0,0,0,0,0,0
10/29/1997,0.96,0,0,0,0,0,0,0,0,0,0,0,0
10/30/1997,0.803,0,0,0,0,0,0,0,0,0,0,0,0
10/31/1997,1.049,0,0,0,0,0,0,0,0,0,0,0,0
11/1/1997,0.423,0.0735,0.0675,0.0615,0.0735,0.0675,0.0615,0.0735,0.0675,0.0615,0.0735,0.0675,0.0615
11/2/1997,0.318,0.0441,0.0405,0.0369,0.0441,0.0405,0.0369,0.0441,0.0405,0.0369,0.0441,0.0405,0.0369
11/3/1997,0.314,0,0,0,0,0,0,0,0,0,0,0,0
11/4/1997,0.902,1.635,1.6016,1.5627,1.635,1.6016,1.5627,1.635,1.6016,1.5627,1.635,1.6016,1.5627
11/5/1997,0.553,1.308,1.2813,1.2503,1.308,1.2813,1.2503,1.308,1.2813,1.2503,1.308,1.2813,1.2503
11/6/1997,0.371,2.1887,2.1342,2.082,2.1887,2.1342,2.082,2.1887,2.1342,2.082,2.1887,2.1342,2.082
11/7/1997,0.067,5.6463,5.5405,5.4425,5.6463,5.5405,5.4425,5.6463,5.5405,5.4425,5.6463,5.5405,5.4425
11/8/1997,0.511,0.3378,0.3229,0.3031,0.3378,0.3229,0.3031,0.3378,0.3229,0.3031,0.3378,0.3229,0.3031
11/9/1997,0.768,0.4113,0.3904,0.3646,0.4113,0.3904,0.3646,0.4113,0.3904,0.3646,0.4113,0.3904,0.3646
11/10/1997,0.386,1.8026,1.7458,1.6977,1.8026,1.7458,1.6977,1.8026,1.7458,1.6977,1.8026,1.7458,1.6977
11/11/1997,0.186,0.6771,0.6406,0.6151,0.6771,0.6406,0.6151,0.6771,0.6406,0.6151,0.6771,0.6406,0.6151
11/12/1997,0.522,0.2175,0.198,0.186,0.2175,0.198,0.186,0.2175,0.198,0.186,0.2175,0.198,0.186
11/13/1997,0.285,0.204,0.1863,0.1731,0.204,0.1863,0.1731,0.204,0.1863,0.1731,0.204,0.1863,0.1731
11/14/1997,0.173,0.0441,0.0405,0.0369,0.0441,0.0405,0.0369,0.0441,0.0405,0.0369,0.0441,0.0405,0.0369
11/15/1997,0.093,2.228,2.1377,2.0573,2.228,2.1377,2.0573,2.228,2.1377,2.0573,2.228,2.1377,2.0573
11/16/1997,0.17,0.0735,0.0675,0.0615,0.0735,0.0675,0.0615,0.0735,0.0675,0.0615,0.0735,0.0675,0.0615
11/17/1997,0.665,0.0441,0.0405,0.0369,0.0441,0.0405,0.0369,0.0441,0.0405,0.0369,0.0441,0.0405,0.0369
11/18/1997,0.659,0,0,0,0,0,0,0,0,0,0,0,0
11/19/1997,0.594,0,0,0,0,0,0,0,0,0,0,0,0
11/20/1997,0.146,4.9213,4.8013,4.6914,4.9213,4.8013,4.6914,4.9213,4.8013,4.6914,4.9213,4.8013,4.6914
11/21/1997,0.167,0.3478,0.3179,0.2981,0.3478,0.3179,0.2981,0.3478,0.3179,0.2981,0.3478,0.3179,0.2981
11/22/1997,0.594,0.0735,0.0675,0.0615,0.0735,0.0675,0.0615,0.0735,0.0675,0.0615,0.0735,0.0675,0.0615
11/23/1997,0.101,0.0441,0.0405,0.0369,0.0441,0.0405,0.0369,0.0441,0.0405,0.0369,0.0441,0.0405,0.0369
11/24/1997,0.26,0,0,0,0,0,0,0,0,0,0,0,0
11/25/1997,0.408,0.0735,0.0675,0.0615,0.0735,0.0675,0.0615,0.0735,0.0675,0.0615,0.0735,0.0675,0.0615
11/26/1997,0.214,0.0441,0.0405,0.0369,0.0441,0.0405,0.0369,0.0441,0.0405,0.0369,0.0441,0.0405,0.0369
11/27/1997,0.079,8.5858,8.5075,8.439,8.5858,8.5075,8.439,8.5858,8.5075,8.439,8.5858,8.5075,8.439
11/28/1997,0.097,6.3916,6.3737,6.3559,6.3916,6.3737,6.3559,6.3916,6.3737,6.3559,6.3916,6.3737,6.3559
11/29/1997,0.256,1.4585,1.4486,1.4387,1.4585,1.4486,1.4387,1.4585,1.4486,1.4387,1.4585,1.4486,1.4387
11/30/1997,0.067,0.0441,0.0405,0.0369,0.0441,0.0405,0.0369,0.0441,0.0405,0.0369,0.0441,0.0405,0.0369
12/1/1997,0.405,0,0,0,0,0,0,0,0,0,0,0,0
12/2/1997,0.15,0.7453,0.715,0.6848,0.7453,0.715,0.6848,0.7453,0.715,0.6848,0.7453,0.715,0.6848
12/3/1997,0.318,0,0,0,0,0,0,0,0,0,0,0,0
12/4/1997,0.108,0,0,0,0,0,0,0,0,0,0,0,0
12/5/1997,0.196,1.2813,1.2314,1.1913,1.2813,1.2314,1.1913,1.2813,1.2314,1.1913,1.2813,1.2314,1.1913
12/6/1997,0.056,1.2813,1.2414,1.2012,1.2813,1.2414,1.2012,1.2813,1.2414,1.2012,1.2813,1.2414,1.2012
12/7/1997,0.167,0.0675,0.0615,0.0615,0.0675,0.0615,0.0615,0.0675,0.0615,0.0615,0.0675,0.0615,0.0615
12/8/1997,0.072,0.0405,0.0369,0.0369,0.0405,0.0369,0.0369,0.0405,0.0369,0.0369,0.0405,0.0369,0.0369
12/9/1997,0.299,5.3966,5.4813,5.566,5.3966,5.4813,5.566,5.3966,5.4813,5.566,5.3966,5.4813,5.566
12/10/1997,0.036,25.064,25.3567,25.6499,25.064,25.3567,25.6499,25.064,25.3567,25.6499,25.064,25.3567,25.6499
12/11/1997,0.27,1.9921,1.9847,1.9743,1.9921,1.9847,1.9743,1.9921,1.9847,1.9743,1.9921,1.9847,1.9743
12/12/1997,0.176,4.5279,4.4773,4.4196,4.5279,4.4773,4.4196,4.5279,4.4773,4.4196,4.5279,4.4773,4.4196
12/13/1997,0.296,0,0,0,0,0,0,0,0,0,0,0,0
12/14/1997,0.383,0.8636,0.8239,0.7743,0.8636,0.8239,0.7743,0.8636,0.8239,0.7743,0.8636,0.8239,0.7743
12/15/1997,0.14,0,0,0,0,0,0,0,0,0,0,0,0
12/16/1997,0.268,0,0,0,0,0,0,0,0,0,0,0,0
12/17/1997,0.142,0.1365,0.1245,0.1185,0.1365,0.1245,0.1185,0.1365,0.1245,0.1185,0.1365,0.1245,0.1185
12/18/1997,0.169,0.0819,0.0747,0.0711,0.0819,0.0747,0.0711,0.0819,0.0747,0.0711,0.0819,0.0747,0.0711
12/19/1997,0.12,1.4996,1.4397,1.3898,1.4996,1.4397,1.3898,1.4996,1.4397,1.3898,1.4996,1.4397,1.3898
12/20/1997,0.282,0,0,0,0,0,0,0,0,0,0,0,0
12/21/1997,0.105,2.5519,2.4821,2.4026,2.5519,2.4821,2.4026,2.5519,2.4821,2.4026,2.5519,2.4821,2.4026
12/22/1997,0.086,0.0675,0.0615,0.0615,0.0675,0.0615,0.0615,0.0675,0.0615,0.0615,0.0675,0.0615,0.0615
12/23/1997,0.084,0.7783,0.7649,0.7551,0.7783,0.7649,0.7551,0.7783,0.7649,0.7551,0.7783,0.7649,0.7551
12/24/1997,0.048,8.2006,8.1202,8.0398,8.2006,8.1202,8.0398,8.2006,8.1202,8.0398,8.2006,8.1202,8.0398
12/25/1997,0.134,5.3489,5.3221,5.2954,5.3489,5.3221,5.2954,5.3489,5.3221,5.2954,5.3489,5.3221,5.2954
12/26/1997,0.095,11.6817,11.7488,11.8056,11.6817,11.7488,11.8056,11.6817,11.7488,11.8056,11.6817,11.7488,11.8056
12/27/1997,0.176,5.5512,5.5347,5.5179,5.5512,5.5347,5.5179,5.5512,5.5347,5.5179,5.5512,5.5347,5.5179
12/28/1997,0.35,6.8228,6.7793,6.7458,6.8228,6.7793,6.7458,6.8228,6.7793,6.7458,6.8228,6.7793,6.7458
12/29/1997,0.391,1.9066,1.8567,1.8168,1.9066,1.8567,1.8168,1.9066,1.8567,1.8168,1.9066,1.8567,1.8168
12/30/1997,0.277,0,0,0,0,0,0,0,0,0,0,0,0
12/31/1997,0.075,3.9904,3.9202,3.85,3.9904,3.9202,3.85,3.9904,3.9202,3.85,3.9904,3.9202,3.85
1/1/1998,0.289,0,0,0,0,0,0,0,0,0,0,0,0
1/2/1998,0.097,13.3468,13.3665,13.3867,13.3468,13.3665,13.3867,13.3468,13.3665,13.3867,13.3468,13.3665,13.3867
1/3/1998,0.035,14.6532,14.8296,15.0057,14.6532,14.8296,15.0057,14.6532,14.8296,15.0057,14.6532,14.8296,15.0057
1/4/1998,0.174,2.0293,2.0007,1.972,2.0293,2.0007,1.972,2.0293,2.0007,1.972,2.0293,2.0007,1.972
1/5/1998,0.068,13.0025,13.1169,13.2409,13.0025,13.1169,13.2409,13.0025,13.1169,13.2409,13.0025,13.1169,13.2409
1/6/1998,0.413,0.8192,0.8272,0.8358,0.8192,0.8272,0.8358,0.8192,0.8272,0.8358,0.8192,0.8272,0.8358
1/7/1998,0.235,7.5092,7.4392,7.3692,7.5092,7.4392,7.3692,7.5092,7.4392,7.3692,7.5092,7.4392,7.3692
1/8/1998,0.137,4.1652,4.1351,4.0953,4.1652,4.1351,4.0953,4.1652,4.1351,4.0953,4.1652,4.1351,4.0953
1/9/1998,0.232,0.0615,0.0615,0.0615,0.0615,0.0615,0.0615,0.0615,0.0615,0.0615,0.0615,0.0615,0.0615
1/10/1998,0.51,0.0369,0.0369,0.0369,0.0369,0.0369,0.0369,0.0369,0.0369,0.0369,0.0369,0.0369,0.0369
1/11/1998,0.512,0,0,0,0,0,0,0,0,0,0,0,0
1/12/1998,0.344,0,0,0,0,0,0,0,0,0,0,0,0
1/13/1998,0.38,0,0,0,0,0,0,0,0,0,0,0,0
1/14/1998,0.044,6.2136,6.2034,6.1933,6.2136,6.2034,6.1933,6.2136,6.2034,6.1933,6.2136,6.2034,6.1933
1/15/1998,0.085,2.8395,2.7995,2.7596,2.8395,2.7995,2.7596,2.8395,2.7995,2.7596,2.8395,2.7995,2.7596
1/16/1998,0.164,0.9002,0.8802,0.8502,0.9002,0.8802,0.8502,0.9002,0.8802,0.8502,0.9002,0.8802,0.8502
1/17/1998,0.31,0.4007,0.3905,0.3756,0.4007,0.3905,0.3756,0.4007,0.3905,0.3756,0.4007,0.3905,0.3756
1/18/1998,0.073,8.2682,8.3116,8.3424,8.2682,8.3116,8.3424,8.2682,8.3116,8.3424,8.2682,8.3116,8.3424
1/19/1998,0.178,4.4788,4.4793,4.4774,4.4788,4.4793,4.4774,4.4788,4.4793,4.4774,4.4788,4.4793,4.4774
1/20/1998,0.099,2.1183,2.0947,2.0612,2.1183,2.0947,2.0612,2.1183,2.0947,2.0612,2.1183,2.0947,2.0612
1/21/1998,0.476,0,0,0,0,0,0,0,0,0,0,0,0
1/22/1998,0.416,0,0,0,0,0,0,0,0,0,0,0,0
1/23/1998,0.058,0,0,0,0,0,0,0,0,0,0,0,0
1/24/1998,0.348,0.3956,0.3857,0.3659,0.3956,0.3857,0.3659,0.3956,0.3857,0.3659,0.3956,0.3857,0.3659
1/25/1998,0.486,0,0,0,0,0,0,0,0,0,0,0,0
1/26/1998,0.652,0,0,0,0,0,0,0,0,0,0,0,0
1/27/1998,0.632,0.123,0.117,0.111,0.123,0.117,0.111,0.123,0.117,0.111,0.123,0.117,0.111
1/28/1998,0.111,0.477,0.4658,0.4522,0.477,0.4658,0.4522,0.477,0.4658,0.4522,0.477,0.4658,0.4522
1/29/1998,0.478,1.2095,1.1869,1.1569,1.2095,1.1869,1.1569,1.2095,1.1869,1.1569,1.2095,1.1869,1.1569
1/30/1998,0.201,0.6067,0.5934,0.5801,0.6067,0.5934,0.5801,0.6067,0.5934,0.5801,0.6067,0.5934,0.5801
1/31/1998,0.703,1.2135,1.1869,1.1603,1.2135,1.1869,1.1603,1.2135,1.1869,1.1603,1.2135,1.1869,1.1603
2/1/1998,0.482,0,0,0,0,0,0,0,0,0,0,0,0
2/2/1998,0.28,4.4031,4.3831,4.3532,4.4031,4.3831,4.3532,4.4031,4.3831,4.3532,4.4031,4.3831,4.3532
2/3/1998,0.67,0.0615,0.0615,0.0615,0.0615,0.0615,0.0615,0.0615,0.0615,0.0615,0.0615,0.0615,0.0615
2/4/1998,0.773,0.0984,0.0984,0.0984,0.0984,0.0984,0.0984,0.0984,0.0984,0.0984,0.0984,0.0984,0.0984
2/5/1998,0.644,0.0369,0.0369,0.0369,0.0369,0.0369,0.0369,0.0369,0.0369,0.0369,0.0369,0.0369,0.0369
2/6/1998,0.202,0,0,0,0,0,0,0,0,0,0,0,0
2/7/1998,0.358,3.275,3.2451,3.2151,3.275,3.2451,3.2151,3.275,3.2451,3.2151,3.275,3.2451,3.2151
2/8/1998,0.566,0.0615,0.0615,0.0615,0.0615,0.0615,0.0615,0.0615,0.0615,0.0615,0.0615,0.0615,0.0615
2/9/1998,0.93,0.0369,0.0369,0.0369,0.0369,0.0369,0.0369,0.0369,0.0369,0.0369,0.0369,0.0369,0.0369
2/10/1998,0.72,0,0,0,0,0,0,0,0,0,0,0,0
2/11/1998,0.745,0,0,0,0,0,0,0,0,0,0,0,0
2/12/1998,0.666,0,0,0,0,0,0,0,0,0,0,0,0
2/13/1998,0.788,0,0,0,0,0,0,0,0,0,0,0,0
2/14/1998,1.076,0,0,0,0,0,0,0,0,0,0,0,0
2/15/1998,0.856,0,0,0,0,0,0,0,0,0,0,0,0
2/16/1998,0.787,0.7156,0.7,0.6768,0.7156,0.7,0.6768,0.7156,0.7,0.6768,0.7156,0.7,0.6768
2/17/1998,0.489,0.2044,0.2,0.1934,0.2044,0.2,0.1934,0.2044,0.2,0.1934,0.2044,0.2,0.1934
2/18/1998,1.119,0,0,0,0,0,0,0,0,0,0,0,0
2/19/1998,0.863,0,0,0,0,0,0,0,0,0,0,0,0
2/20/1998,1.196,0,0,0,0,0,0,0,0,0,0,0,0
2/21/1998,0.305,2.1569,2.117,2.0871,2.1569,2.117,2.0871,2.1569,2.117,2.0871,2.1569,2.117,2.0871
2/22/1998,0.426,4.512,4.482,4.462,4.512,4.482,4.462,4.512,4.482,4.462,4.512,4.482,4.462
2/23/1998,0.972,1.4349,1.4048,1.3747,1.4349,1.4048,1.3747,1.4349,1.4048,1.3747,1.4349,1.4048,1.3747
2/24/1998,0.618,0.0615,0.0615,0.0615,0.0615,0.0615,0.0615,0.0615,0.0615,0.0615,0.0615,0.0615,0.0615
2/25/1998,0.467,0.0369,0.0369,0.0369,0.0369,0.0369,0.0369,0.0369,0.0369,0.0369,0.0369,0.0369,0.0369
2/26/1998,0.171,0,0,0,0,0,0,0,0,0,0,0,0
2/27/1998,0.263,0,0,0,0,0,0,0,0,0,0,0,0
2/28/1998,0.963,7.9124,7.8832,7.8541,8.545392,8.513856,8.482428,9.020136,8.986848,8.953674,7.358532,7.331376,7.304313
3/1/1998,0.558,0.9435,0.9225,0.8918,1.01898,0.9963,0.963144,1.07559,1.05165,1.016652,0.877455,0.857925,0.829374
3/2/1998,1.068,3.3011,3.3011,3.3059,3.565188,3.565188,3.570372,3.763254,3.763254,3.768726,3.070023,3.070023,3.074487
3/3/1998,0.106,16.3045,16.4839,16.6603,17.60886,17.802612,17.993124,18.58713,18.791646,18.992742,15.163185,15.330027,15.494079
3/4/1998,0.231,10.2384,10.379,10.5226,11.057472,11.20932,11.364408,11.671776,11.83206,11.995764,9.521712,9.65247,9.786018
3/5/1998,0.724,15.7672,15.9805,16.1992,17.028576,17.25894,17.495136,17.974608,18.21777,18.467088,14.663496,14.861865,15.065256
3/6/1998,0.161,37.2703,37.957,38.6371,40.251924,40.99356,41.728068,42.488142,43.27098,44.046294,34.661379,35.30001,35.932503
3/7/1998,0.511,17.9791,18.2991,18.6131,19.417428,19.763028,20.102148,20.496174,20.860974,21.218934,16.720563,17.018163,17.310183
