date;location_id;Parameter samengevoegd;scenario_name;unit;Value
26-2-1937;85;Waterstand;Ref 2017;m;14,69
27-2-1937;85;Waterstand;Ref 2017;m;14,79
28-2-1937;85;Waterstand;Ref 2017;m;14,81
1-3-1937;85;Waterstand;Ref 2017;m;14,78
2-3-1937;85;Waterstand;Ref 2017;m;14,68
3-3-1937;85;Waterstand;Ref 2017;m;14,45
4-3-1937;85;Waterstand;Ref 2017;m;14,08
5-3-1937;85;Waterstand;Ref 2017;m;13,65
6-3-1937;85;Waterstand;Ref 2017;m;13,21
7-3-1937;85;Waterstand;Ref 2017;m;12,73
8-3-1937;85;Waterstand;Ref 2017;m;12,26
9-3-1937;85;Waterstand;Ref 2017;m;11,97
10-3-1937;85;Waterstand;Ref 2017;m;11,95
11-3-1937;85;Waterstand;Ref 2017;m;12,02
12-3-1937;85;Waterstand;Ref 2017;m;11,98
13-3-1937;85;Waterstand;Ref 2017;m;11,84
14-3-1937;85;Waterstand;Ref 2017;m;11,73
15-3-1937;85;Waterstand;Ref 2017;m;11,86
16-3-1937;85;Waterstand;Ref 2017;m;12,38
17-3-1937;85;Waterstand;Ref 2017;m;12,73
18-3-1937;85;Waterstand;Ref 2017;m;12,69
19-3-1937;85;Waterstand;Ref 2017;m;12,44
20-3-1937;85;Waterstand;Ref 2017;m;12,1
21-3-1937;85;Waterstand;Ref 2017;m;11,71
22-3-1937;85;Waterstand;Ref 2017;m;11,53
23-3-1937;85;Waterstand;Ref 2017;m;11,82
24-3-1937;85;Waterstand;Ref 2017;m;12,32
25-3-1937;85;Waterstand;Ref 2017;m;12,5
26-3-1937;85;Waterstand;Ref 2017;m;12,46
27-3-1937;85;Waterstand;Ref 2017;m;12,33
28-3-1937;85;Waterstand;Ref 2017;m;12,21
29-3-1937;85;Waterstand;Ref 2017;m;12,14
30-3-1937;85;Waterstand;Ref 2017;m;12,04
31-3-1937;85;Waterstand;Ref 2017;m;11,87
1-4-1937;85;Waterstand;Ref 2017;m;11,58
2-4-1937;85;Waterstand;Ref 2017;m;11,25
3-4-1937;85;Waterstand;Ref 2017;m;10,93
4-4-1937;85;Waterstand;Ref 2017;m;10,68
5-4-1937;85;Waterstand;Ref 2017;m;10,45
6-4-1937;85;Waterstand;Ref 2017;m;10,31
7-4-1937;85;Waterstand;Ref 2017;m;10,25
8-4-1937;85;Waterstand;Ref 2017;m;10,16
9-4-1937;85;Waterstand;Ref 2017;m;10,09
10-4-1937;85;Waterstand;Ref 2017;m;10,07
11-4-1937;85;Waterstand;Ref 2017;m;10,14
12-4-1937;85;Waterstand;Ref 2017;m;10,29
13-4-1937;85;Waterstand;Ref 2017;m;10,44
14-4-1937;85;Waterstand;Ref 2017;m;10,52
15-4-1937;85;Waterstand;Ref 2017;m;10,52
16-4-1937;85;Waterstand;Ref 2017;m;10,52
17-4-1937;85;Waterstand;Ref 2017;m;10,73
18-4-1937;85;Waterstand;Ref 2017;m;11,29
19-4-1937;85;Waterstand;Ref 2017;m;12,07
20-4-1937;85;Waterstand;Ref 2017;m;12,85
21-4-1937;85;Waterstand;Ref 2017;m;13,39
22-4-1937;85;Waterstand;Ref 2017;m;13,71
23-4-1937;85;Waterstand;Ref 2017;m;13,93
24-4-1937;85;Waterstand;Ref 2017;m;13,96
25-4-1937;85;Waterstand;Ref 2017;m;13,83
26-4-1937;85;Waterstand;Ref 2017;m;13,71
27-4-1937;85;Waterstand;Ref 2017;m;13,56
28-4-1937;85;Waterstand;Ref 2017;m;13,44
29-4-1937;85;Waterstand;Ref 2017;m;13,27
30-4-1937;85;Waterstand;Ref 2017;m;13,01
1-5-1937;85;Waterstand;Ref 2017;m;12,72
2-5-1937;85;Waterstand;Ref 2017;m;12,42
3-5-1937;85;Waterstand;Ref 2017;m;12,07
4-5-1937;85;Waterstand;Ref 2017;m;11,68
5-5-1937;85;Waterstand;Ref 2017;m;11,3
6-5-1937;85;Waterstand;Ref 2017;m;10,95
7-5-1937;85;Waterstand;Ref 2017;m;10,74
8-5-1937;85;Waterstand;Ref 2017;m;10,73
9-5-1937;85;Waterstand;Ref 2017;m;10,78
10-5-1937;85;Waterstand;Ref 2017;m;10,7
11-5-1937;85;Waterstand;Ref 2017;m;10,62
12-5-1937;85;Waterstand;Ref 2017;m;10,6
13-5-1937;85;Waterstand;Ref 2017;m;10,58
14-5-1937;85;Waterstand;Ref 2017;m;10,58
15-5-1937;85;Waterstand;Ref 2017;m;10,58
16-5-1937;85;Waterstand;Ref 2017;m;10,54
17-5-1937;85;Waterstand;Ref 2017;m;10,43
18-5-1937;85;Waterstand;Ref 2017;m;10,34
19-5-1937;85;Waterstand;Ref 2017;m;10,3
20-5-1937;85;Waterstand;Ref 2017;m;10,24
21-5-1937;85;Waterstand;Ref 2017;m;10,22
22-5-1937;85;Waterstand;Ref 2017;m;10,27
23-5-1937;85;Waterstand;Ref 2017;m;10,31
24-5-1937;85;Waterstand;Ref 2017;m;10,2
25-5-1937;85;Waterstand;Ref 2017;m;10,06
26-5-1937;85;Waterstand;Ref 2017;m;9,99
27-5-1937;85;Waterstand;Ref 2017;m;9,96
28-5-1937;85;Waterstand;Ref 2017;m;9,92
29-5-1937;85;Waterstand;Ref 2017;m;9,87
30-5-1937;85;Waterstand;Ref 2017;m;9,82
31-5-1937;85;Waterstand;Ref 2017;m;9,79
1-6-1937;85;Waterstand;Ref 2017;m;9,86
2-6-1937;85;Waterstand;Ref 2017;m;9,88
3-6-1937;85;Waterstand;Ref 2017;m;9,88
4-6-1937;85;Waterstand;Ref 2017;m;9,88
5-6-1937;85;Waterstand;Ref 2017;m;9,92
6-6-1937;85;Waterstand;Ref 2017;m;10,03
7-6-1937;85;Waterstand;Ref 2017;m;10,11
8-6-1937;85;Waterstand;Ref 2017;m;10,08
9-6-1937;85;Waterstand;Ref 2017;m;10,04
10-6-1937;85;Waterstand;Ref 2017;m;9,99
11-6-1937;85;Waterstand;Ref 2017;m;9,95
12-6-1937;85;Waterstand;Ref 2017;m;9,95
13-6-1937;85;Waterstand;Ref 2017;m;9,95
14-6-1937;85;Waterstand;Ref 2017;m;9,94
15-6-1937;85;Waterstand;Ref 2017;m;9,92
16-6-1937;85;Waterstand;Ref 2017;m;9,89
17-6-1937;85;Waterstand;Ref 2017;m;9,88
18-6-1937;85;Waterstand;Ref 2017;m;9,89
19-6-1937;85;Waterstand;Ref 2017;m;9,9
20-6-1937;85;Waterstand;Ref 2017;m;9,92
21-6-1937;85;Waterstand;Ref 2017;m;10
22-6-1937;85;Waterstand;Ref 2017;m;10,1
23-6-1937;85;Waterstand;Ref 2017;m;10,12
24-6-1937;85;Waterstand;Ref 2017;m;10,09
25-6-1937;85;Waterstand;Ref 2017;m;10,04
26-6-1937;85;Waterstand;Ref 2017;m;10,02
27-6-1937;85;Waterstand;Ref 2017;m;9,99
28-6-1937;85;Waterstand;Ref 2017;m;9,93
29-6-1937;85;Waterstand;Ref 2017;m;9,87
30-6-1937;85;Waterstand;Ref 2017;m;9,82
1-7-1937;85;Waterstand;Ref 2017;m;9,73
2-7-1937;85;Waterstand;Ref 2017;m;9,68
3-7-1937;85;Waterstand;Ref 2017;m;9,64
4-7-1937;85;Waterstand;Ref 2017;m;9,6
5-7-1937;85;Waterstand;Ref 2017;m;9,58
6-7-1937;85;Waterstand;Ref 2017;m;9,54
7-7-1937;85;Waterstand;Ref 2017;m;9,45
8-7-1937;85;Waterstand;Ref 2017;m;9,34
9-7-1937;85;Waterstand;Ref 2017;m;9,25
10-7-1937;85;Waterstand;Ref 2017;m;9,2
11-7-1937;85;Waterstand;Ref 2017;m;9,17
12-7-1937;85;Waterstand;Ref 2017;m;9,12
13-7-1937;85;Waterstand;Ref 2017;m;9,08
14-7-1937;85;Waterstand;Ref 2017;m;9,07
15-7-1937;85;Waterstand;Ref 2017;m;9,06
16-7-1937;85;Waterstand;Ref 2017;m;9,03
17-7-1937;85;Waterstand;Ref 2017;m;9,01
18-7-1937;85;Waterstand;Ref 2017;m;9,02
19-7-1937;85;Waterstand;Ref 2017;m;9,02
20-7-1937;85;Waterstand;Ref 2017;m;9,07
21-7-1937;85;Waterstand;Ref 2017;m;9,18
22-7-1937;85;Waterstand;Ref 2017;m;9,22
23-7-1937;85;Waterstand;Ref 2017;m;9,15
24-7-1937;85;Waterstand;Ref 2017;m;9,11
25-7-1937;85;Waterstand;Ref 2017;m;9,07
26-7-1937;85;Waterstand;Ref 2017;m;9,04
27-7-1937;85;Waterstand;Ref 2017;m;8,99
28-7-1937;85;Waterstand;Ref 2017;m;8,95
29-7-1937;85;Waterstand;Ref 2017;m;8,91
30-7-1937;85;Waterstand;Ref 2017;m;8,89
31-7-1937;85;Waterstand;Ref 2017;m;8,87
1-8-1937;85;Waterstand;Ref 2017;m;8,83
2-8-1937;85;Waterstand;Ref 2017;m;8,78
3-8-1937;85;Waterstand;Ref 2017;m;8,73
4-8-1937;85;Waterstand;Ref 2017;m;8,69
5-8-1937;85;Waterstand;Ref 2017;m;8,68
6-8-1937;85;Waterstand;Ref 2017;m;8,68
7-8-1937;85;Waterstand;Ref 2017;m;8,71
8-8-1937;85;Waterstand;Ref 2017;m;8,7
9-8-1937;85;Waterstand;Ref 2017;m;8,67
10-8-1937;85;Waterstand;Ref 2017;m;8,64
11-8-1937;85;Waterstand;Ref 2017;m;8,6
12-8-1937;85;Waterstand;Ref 2017;m;8,56
13-8-1937;85;Waterstand;Ref 2017;m;8,5
14-8-1937;85;Waterstand;Ref 2017;m;8,46
15-8-1937;85;Waterstand;Ref 2017;m;8,43
16-8-1937;85;Waterstand;Ref 2017;m;8,4
17-8-1937;85;Waterstand;Ref 2017;m;8,38
18-8-1937;85;Waterstand;Ref 2017;m;8,35
19-8-1937;85;Waterstand;Ref 2017;m;8,35
20-8-1937;85;Waterstand;Ref 2017;m;8,39
21-8-1937;85;Waterstand;Ref 2017;m;8,45
22-8-1937;85;Waterstand;Ref 2017;m;8,47
23-8-1937;85;Waterstand;Ref 2017;m;8,5
24-8-1937;85;Waterstand;Ref 2017;m;8,51
25-8-1937;85;Waterstand;Ref 2017;m;8,53
26-8-1937;85;Waterstand;Ref 2017;m;8,56
27-8-1937;85;Waterstand;Ref 2017;m;8,58
28-8-1937;85;Waterstand;Ref 2017;m;8,62
29-8-1937;85;Waterstand;Ref 2017;m;8,65
30-8-1937;85;Waterstand;Ref 2017;m;8,64
31-8-1937;85;Waterstand;Ref 2017;m;8,61
1-9-1937;85;Waterstand;Ref 2017;m;8,59
2-9-1937;85;Waterstand;Ref 2017;m;8,55
3-9-1937;85;Waterstand;Ref 2017;m;8,49
4-9-1937;85;Waterstand;Ref 2017;m;8,45
5-9-1937;85;Waterstand;Ref 2017;m;8,41
6-9-1937;85;Waterstand;Ref 2017;m;8,36
7-9-1937;85;Waterstand;Ref 2017;m;8,31
8-9-1937;85;Waterstand;Ref 2017;m;8,27
9-9-1937;85;Waterstand;Ref 2017;m;8,24
10-9-1937;85;Waterstand;Ref 2017;m;8,2
11-9-1937;85;Waterstand;Ref 2017;m;8,15
12-9-1937;85;Waterstand;Ref 2017;m;8,09
13-9-1937;85;Waterstand;Ref 2017;m;8,05
14-9-1937;85;Waterstand;Ref 2017;m;8,06
15-9-1937;85;Waterstand;Ref 2017;m;8,21
16-9-1937;85;Waterstand;Ref 2017;m;8,45
17-9-1937;85;Waterstand;Ref 2017;m;8,59
18-9-1937;85;Waterstand;Ref 2017;m;8,61
19-9-1937;85;Waterstand;Ref 2017;m;8,63
20-9-1937;85;Waterstand;Ref 2017;m;8,65
21-9-1937;85;Waterstand;Ref 2017;m;8,7
22-9-1937;85;Waterstand;Ref 2017;m;8,78
23-9-1937;85;Waterstand;Ref 2017;m;8,85
24-9-1937;85;Waterstand;Ref 2017;m;8,89
25-9-1937;85;Waterstand;Ref 2017;m;8,91
26-9-1937;85;Waterstand;Ref 2017;m;8,93
27-9-1937;85;Waterstand;Ref 2017;m;8,94
28-9-1937;85;Waterstand;Ref 2017;m;8,96
29-9-1937;85;Waterstand;Ref 2017;m;8,96
30-9-1937;85;Waterstand;Ref 2017;m;8,91
1-10-1937;85;Waterstand;Ref 2017;m;8,86
2-10-1937;85;Waterstand;Ref 2017;m;8,81
3-10-1937;85;Waterstand;Ref 2017;m;8,79
4-10-1937;85;Waterstand;Ref 2017;m;8,75
5-10-1937;85;Waterstand;Ref 2017;m;8,72
6-10-1937;85;Waterstand;Ref 2017;m;8,7
7-10-1937;85;Waterstand;Ref 2017;m;8,69
8-10-1937;85;Waterstand;Ref 2017;m;8,67
9-10-1937;85;Waterstand;Ref 2017;m;8,66
10-10-1937;85;Waterstand;Ref 2017;m;8,66
11-10-1937;85;Waterstand;Ref 2017;m;8,65
12-10-1937;85;Waterstand;Ref 2017;m;8,68
13-10-1937;85;Waterstand;Ref 2017;m;8,74
14-10-1937;85;Waterstand;Ref 2017;m;8,76
15-10-1937;85;Waterstand;Ref 2017;m;8,74
16-10-1937;85;Waterstand;Ref 2017;m;8,7
17-10-1937;85;Waterstand;Ref 2017;m;8,65
18-10-1937;85;Waterstand;Ref 2017;m;8,6
19-10-1937;85;Waterstand;Ref 2017;m;8,55
20-10-1937;85;Waterstand;Ref 2017;m;8,49
21-10-1937;85;Waterstand;Ref 2017;m;8,39
22-10-1937;85;Waterstand;Ref 2017;m;8,3
23-10-1937;85;Waterstand;Ref 2017;m;8,22
24-10-1937;85;Waterstand;Ref 2017;m;8,15
25-10-1937;85;Waterstand;Ref 2017;m;8,08
26-10-1937;85;Waterstand;Ref 2017;m;8,03
27-10-1937;85;Waterstand;Ref 2017;m;8
28-10-1937;85;Waterstand;Ref 2017;m;7,98
29-10-1937;85;Waterstand;Ref 2017;m;7,96
30-10-1937;85;Waterstand;Ref 2017;m;7,93
31-10-1937;85;Waterstand;Ref 2017;m;7,9
1-11-1937;85;Waterstand;Ref 2017;m;7,86
2-11-1937;85;Waterstand;Ref 2017;m;7,81
3-11-1937;85;Waterstand;Ref 2017;m;7,79
4-11-1937;85;Waterstand;Ref 2017;m;7,77
5-11-1937;85;Waterstand;Ref 2017;m;7,74
6-11-1937;85;Waterstand;Ref 2017;m;7,71
7-11-1937;85;Waterstand;Ref 2017;m;7,69
8-11-1937;85;Waterstand;Ref 2017;m;7,65
9-11-1937;85;Waterstand;Ref 2017;m;7,64
10-11-1937;85;Waterstand;Ref 2017;m;7,64
11-11-1937;85;Waterstand;Ref 2017;m;7,63
12-11-1937;85;Waterstand;Ref 2017;m;7,6
13-11-1937;85;Waterstand;Ref 2017;m;7,58
14-11-1937;85;Waterstand;Ref 2017;m;7,59
15-11-1937;85;Waterstand;Ref 2017;m;7,63
16-11-1937;85;Waterstand;Ref 2017;m;7,66
17-11-1937;85;Waterstand;Ref 2017;m;7,67
18-11-1937;85;Waterstand;Ref 2017;m;7,66
19-11-1937;85;Waterstand;Ref 2017;m;7,63
20-11-1937;85;Waterstand;Ref 2017;m;7,6
21-11-1937;85;Waterstand;Ref 2017;m;7,59
22-11-1937;85;Waterstand;Ref 2017;m;7,6
23-11-1937;85;Waterstand;Ref 2017;m;7,63
24-11-1937;85;Waterstand;Ref 2017;m;7,72
25-11-1937;85;Waterstand;Ref 2017;m;7,85
26-11-1937;85;Waterstand;Ref 2017;m;7,95
27-11-1937;85;Waterstand;Ref 2017;m;7,99
28-11-1937;85;Waterstand;Ref 2017;m;7,95
29-11-1937;85;Waterstand;Ref 2017;m;7,87
30-11-1937;85;Waterstand;Ref 2017;m;7,78
1-12-1937;85;Waterstand;Ref 2017;m;7,73
2-12-1937;85;Waterstand;Ref 2017;m;7,67
3-12-1937;85;Waterstand;Ref 2017;m;7,61
4-12-1937;85;Waterstand;Ref 2017;m;7,58
5-12-1937;85;Waterstand;Ref 2017;m;7,56
6-12-1937;85;Waterstand;Ref 2017;m;7,55
7-12-1937;85;Waterstand;Ref 2017;m;7,55
8-12-1937;85;Waterstand;Ref 2017;m;7,58
9-12-1937;85;Waterstand;Ref 2017;m;7,59
10-12-1937;85;Waterstand;Ref 2017;m;7,65
11-12-1937;85;Waterstand;Ref 2017;m;7,72
12-12-1937;85;Waterstand;Ref 2017;m;7,78
13-12-1937;85;Waterstand;Ref 2017;m;7,97
14-12-1937;85;Waterstand;Ref 2017;m;8,28
15-12-1937;85;Waterstand;Ref 2017;m;8,46
16-12-1937;85;Waterstand;Ref 2017;m;8,39
17-12-1937;85;Waterstand;Ref 2017;m;8,26
18-12-1937;85;Waterstand;Ref 2017;m;8,16
19-12-1937;85;Waterstand;Ref 2017;m;8,11
20-12-1937;85;Waterstand;Ref 2017;m;8,08
21-12-1937;85;Waterstand;Ref 2017;m;8,03
22-12-1937;85;Waterstand;Ref 2017;m;7,98
23-12-1937;85;Waterstand;Ref 2017;m;7,91
24-12-1937;85;Waterstand;Ref 2017;m;7,84
25-12-1937;85;Waterstand;Ref 2017;m;7,78
26-12-1937;85;Waterstand;Ref 2017;m;7,76
27-12-1937;85;Waterstand;Ref 2017;m;
28-12-1937;85;Waterstand;Ref 2017;m;
29-12-1937;85;Waterstand;Ref 2017;m;
30-12-1937;85;Waterstand;Ref 2017;m;
31-12-1937;85;Waterstand;Ref 2017;m;
2-1-1938;85;Waterstand;Ref 2017;m;7,81
3-1-1938;85;Waterstand;Ref 2017;m;7,71
4-1-1938;85;Waterstand;Ref 2017;m;7,66
5-1-1938;85;Waterstand;Ref 2017;m;7,61
6-1-1938;85;Waterstand;Ref 2017;m;7,51
7-1-1938;85;Waterstand;Ref 2017;m;7,46
8-1-1938;85;Waterstand;Ref 2017;m;7,44
9-1-1938;85;Waterstand;Ref 2017;m;7,46
10-1-1938;85;Waterstand;Ref 2017;m;7,52
11-1-1938;85;Waterstand;Ref 2017;m;7,64
12-1-1938;85;Waterstand;Ref 2017;m;7,94
13-1-1938;85;Waterstand;Ref 2017;m;8,62
14-1-1938;85;Waterstand;Ref 2017;m;9,84
15-1-1938;85;Waterstand;Ref 2017;m;11,59
16-1-1938;85;Waterstand;Ref 2017;m;12,75
17-1-1938;85;Waterstand;Ref 2017;m;12,88
18-1-1938;85;Waterstand;Ref 2017;m;12,6
19-1-1938;85;Waterstand;Ref 2017;m;12,38
20-1-1938;85;Waterstand;Ref 2017;m;12,26
21-1-1938;85;Waterstand;Ref 2017;m;12,11
22-1-1938;85;Waterstand;Ref 2017;m;12,04
23-1-1938;85;Waterstand;Ref 2017;m;11,89
24-1-1938;85;Waterstand;Ref 2017;m;11,58
25-1-1938;85;Waterstand;Ref 2017;m;11,23
26-1-1938;85;Waterstand;Ref 2017;m;10,85
27-1-1938;85;Waterstand;Ref 2017;m;10,44
28-1-1938;85;Waterstand;Ref 2017;m;10,09
29-1-1938;85;Waterstand;Ref 2017;m;9,95
30-1-1938;85;Waterstand;Ref 2017;m;10,2
31-1-1938;85;Waterstand;Ref 2017;m;10,63
1-2-1938;85;Waterstand;Ref 2017;m;11,09
2-2-1938;85;Waterstand;Ref 2017;m;11,71
3-2-1938;85;Waterstand;Ref 2017;m;12,18
4-2-1938;85;Waterstand;Ref 2017;m;12,29
5-2-1938;85;Waterstand;Ref 2017;m;12,05
6-2-1938;85;Waterstand;Ref 2017;m;11,67
7-2-1938;85;Waterstand;Ref 2017;m;11,24
8-2-1938;85;Waterstand;Ref 2017;m;10,83
9-2-1938;85;Waterstand;Ref 2017;m;10,44
10-2-1938;85;Waterstand;Ref 2017;m;10,11
11-2-1938;85;Waterstand;Ref 2017;m;9,94
12-2-1938;85;Waterstand;Ref 2017;m;9,93
13-2-1938;85;Waterstand;Ref 2017;m;10,08
14-2-1938;85;Waterstand;Ref 2017;m;10,4
15-2-1938;85;Waterstand;Ref 2017;m;10,59
16-2-1938;85;Waterstand;Ref 2017;m;10,56
17-2-1938;85;Waterstand;Ref 2017;m;10,31
18-2-1938;85;Waterstand;Ref 2017;m;9,99
19-2-1938;85;Waterstand;Ref 2017;m;9,68
20-2-1938;85;Waterstand;Ref 2017;m;9,48
21-2-1938;85;Waterstand;Ref 2017;m;9,34
22-2-1938;85;Waterstand;Ref 2017;m;9,25
23-2-1938;85;Waterstand;Ref 2017;m;9,21
24-2-1938;85;Waterstand;Ref 2017;m;9,12
25-2-1938;85;Waterstand;Ref 2017;m;9,01
26-2-1938;85;Waterstand;Ref 2017;m;8,95
27-2-1938;85;Waterstand;Ref 2017;m;8,87
28-2-1938;85;Waterstand;Ref 2017;m;8,81
1-3-1938;85;Waterstand;Ref 2017;m;8,8
2-3-1938;85;Waterstand;Ref 2017;m;8,86
3-3-1938;85;Waterstand;Ref 2017;m;8,94
4-3-1938;85;Waterstand;Ref 2017;m;9,05
5-3-1938;85;Waterstand;Ref 2017;m;9,12
6-3-1938;85;Waterstand;Ref 2017;m;9,14
7-3-1938;85;Waterstand;Ref 2017;m;9,13
8-3-1938;85;Waterstand;Ref 2017;m;9,06
9-3-1938;85;Waterstand;Ref 2017;m;9
10-3-1938;85;Waterstand;Ref 2017;m;8,93
11-3-1938;85;Waterstand;Ref 2017;m;8,86
12-3-1938;85;Waterstand;Ref 2017;m;8,82
13-3-1938;85;Waterstand;Ref 2017;m;8,78
14-3-1938;85;Waterstand;Ref 2017;m;8,73
15-3-1938;85;Waterstand;Ref 2017;m;8,69
16-3-1938;85;Waterstand;Ref 2017;m;8,67
17-3-1938;85;Waterstand;Ref 2017;m;8,63
18-3-1938;85;Waterstand;Ref 2017;m;8,58
19-3-1938;85;Waterstand;Ref 2017;m;8,53
20-3-1938;85;Waterstand;Ref 2017;m;8,46
21-3-1938;85;Waterstand;Ref 2017;m;8,38
22-3-1938;85;Waterstand;Ref 2017;m;8,33
23-3-1938;85;Waterstand;Ref 2017;m;8,29
24-3-1938;85;Waterstand;Ref 2017;m;8,27
25-3-1938;85;Waterstand;Ref 2017;m;8,24
26-3-1938;85;Waterstand;Ref 2017;m;8,25
27-3-1938;85;Waterstand;Ref 2017;m;8,26
28-3-1938;85;Waterstand;Ref 2017;m;8,25
29-3-1938;85;Waterstand;Ref 2017;m;8,27
30-3-1938;85;Waterstand;Ref 2017;m;8,32
31-3-1938;85;Waterstand;Ref 2017;m;8,4
1-4-1938;85;Waterstand;Ref 2017;m;8,49
2-4-1938;85;Waterstand;Ref 2017;m;8,57
3-4-1938;85;Waterstand;Ref 2017;m;8,6
4-4-1938;85;Waterstand;Ref 2017;m;8,58
5-4-1938;85;Waterstand;Ref 2017;m;8,56
6-4-1938;85;Waterstand;Ref 2017;m;8,56
7-4-1938;85;Waterstand;Ref 2017;m;8,52
8-4-1938;85;Waterstand;Ref 2017;m;8,49
9-4-1938;85;Waterstand;Ref 2017;m;8,45
10-4-1938;85;Waterstand;Ref 2017;m;8,41
11-4-1938;85;Waterstand;Ref 2017;m;8,35
12-4-1938;85;Waterstand;Ref 2017;m;8,29
13-4-1938;85;Waterstand;Ref 2017;m;8,24
14-4-1938;85;Waterstand;Ref 2017;m;8,18
15-4-1938;85;Waterstand;Ref 2017;m;8,11
16-4-1938;85;Waterstand;Ref 2017;m;8,04
17-4-1938;85;Waterstand;Ref 2017;m;7,99
18-4-1938;85;Waterstand;Ref 2017;m;7,92
19-4-1938;85;Waterstand;Ref 2017;m;7,85
20-4-1938;85;Waterstand;Ref 2017;m;7,8
21-4-1938;85;Waterstand;Ref 2017;m;7,79
22-4-1938;85;Waterstand;Ref 2017;m;7,76
23-4-1938;85;Waterstand;Ref 2017;m;7,71
24-4-1938;85;Waterstand;Ref 2017;m;7,69
25-4-1938;85;Waterstand;Ref 2017;m;7,67
26-4-1938;85;Waterstand;Ref 2017;m;7,66
27-4-1938;85;Waterstand;Ref 2017;m;7,67
28-4-1938;85;Waterstand;Ref 2017;m;7,64
29-4-1938;85;Waterstand;Ref 2017;m;7,62
30-4-1938;85;Waterstand;Ref 2017;m;7,67
1-5-1938;85;Waterstand;Ref 2017;m;7,79
2-5-1938;85;Waterstand;Ref 2017;m;7,86
3-5-1938;85;Waterstand;Ref 2017;m;7,93
4-5-1938;85;Waterstand;Ref 2017;m;8,07
5-5-1938;85;Waterstand;Ref 2017;m;8,19
6-5-1938;85;Waterstand;Ref 2017;m;8,23
7-5-1938;85;Waterstand;Ref 2017;m;8,16
8-5-1938;85;Waterstand;Ref 2017;m;8,05
9-5-1938;85;Waterstand;Ref 2017;m;7,95
10-5-1938;85;Waterstand;Ref 2017;m;7,87
11-5-1938;85;Waterstand;Ref 2017;m;7,78
12-5-1938;85;Waterstand;Ref 2017;m;7,7
13-5-1938;85;Waterstand;Ref 2017;m;7,63
14-5-1938;85;Waterstand;Ref 2017;m;7,59
15-5-1938;85;Waterstand;Ref 2017;m;7,53
16-5-1938;85;Waterstand;Ref 2017;m;7,51
17-5-1938;85;Waterstand;Ref 2017;m;7,51
18-5-1938;85;Waterstand;Ref 2017;m;7,52
19-5-1938;85;Waterstand;Ref 2017;m;7,51
20-5-1938;85;Waterstand;Ref 2017;m;7,51
21-5-1938;85;Waterstand;Ref 2017;m;7,54
22-5-1938;85;Waterstand;Ref 2017;m;7,61
23-5-1938;85;Waterstand;Ref 2017;m;7,7
24-5-1938;85;Waterstand;Ref 2017;m;7,84
25-5-1938;85;Waterstand;Ref 2017;m;8,03
26-5-1938;85;Waterstand;Ref 2017;m;8,17
27-5-1938;85;Waterstand;Ref 2017;m;8,24
28-5-1938;85;Waterstand;Ref 2017;m;8,31
29-5-1938;85;Waterstand;Ref 2017;m;8,42
30-5-1938;85;Waterstand;Ref 2017;m;8,48
31-5-1938;85;Waterstand;Ref 2017;m;8,47
1-6-1938;85;Waterstand;Ref 2017;m;8,42
2-6-1938;85;Waterstand;Ref 2017;m;8,42
3-6-1938;85;Waterstand;Ref 2017;m;8,45
4-6-1938;85;Waterstand;Ref 2017;m;8,49
5-6-1938;85;Waterstand;Ref 2017;m;8,58
6-6-1938;85;Waterstand;Ref 2017;m;8,61
7-6-1938;85;Waterstand;Ref 2017;m;8,65
8-6-1938;85;Waterstand;Ref 2017;m;8,69
9-6-1938;85;Waterstand;Ref 2017;m;8,7
10-6-1938;85;Waterstand;Ref 2017;m;8,66
11-6-1938;85;Waterstand;Ref 2017;m;8,61
12-6-1938;85;Waterstand;Ref 2017;m;8,58
13-6-1938;85;Waterstand;Ref 2017;m;8,59
14-6-1938;85;Waterstand;Ref 2017;m;8,63
15-6-1938;85;Waterstand;Ref 2017;m;8,7
16-6-1938;85;Waterstand;Ref 2017;m;8,93
17-6-1938;85;Waterstand;Ref 2017;m;9,42
18-6-1938;85;Waterstand;Ref 2017;m;10,01
19-6-1938;85;Waterstand;Ref 2017;m;10,36
20-6-1938;85;Waterstand;Ref 2017;m;10,51
21-6-1938;85;Waterstand;Ref 2017;m;10,36
22-6-1938;85;Waterstand;Ref 2017;m;10,06
23-6-1938;85;Waterstand;Ref 2017;m;9,74
24-6-1938;85;Waterstand;Ref 2017;m;9,48
25-6-1938;85;Waterstand;Ref 2017;m;9,33
26-6-1938;85;Waterstand;Ref 2017;m;9,22
27-6-1938;85;Waterstand;Ref 2017;m;9,14
28-6-1938;85;Waterstand;Ref 2017;m;9,09
29-6-1938;85;Waterstand;Ref 2017;m;9,06
30-6-1938;85;Waterstand;Ref 2017;m;9,01
1-7-1938;85;Waterstand;Ref 2017;m;8,97
2-7-1938;85;Waterstand;Ref 2017;m;8,94
3-7-1938;85;Waterstand;Ref 2017;m;8,91
4-7-1938;85;Waterstand;Ref 2017;m;8,9
5-7-1938;85;Waterstand;Ref 2017;m;8,9
6-7-1938;85;Waterstand;Ref 2017;m;8,93
7-7-1938;85;Waterstand;Ref 2017;m;9,07
8-7-1938;85;Waterstand;Ref 2017;m;9,26
9-7-1938;85;Waterstand;Ref 2017;m;9,45
10-7-1938;85;Waterstand;Ref 2017;m;9,69
